issuekey,title,description,storypoint
MULE-8383,logjxml loaded functional test case,functional test case logs active default idea place logjxml place classpath able enable logs happens file getting picked doesnt really matter part application folder structure placed doesnt get loaded run test thing see warn main orgmuletckjunitabstractmuletestcase hung threads count test case orgmulemunitthetest thread names asyncloggerconfig readerthread try configure logj logs start working fine order need add code test try uri configuration configuration threadcurrentthreadgetcontextclassloadergetresourcelogjxmltouri configuratorinitializeconfig null configuration catch urisyntaxexception eprintstacktrace please check attached project data please notice application logger level debug default shouldnt printed unless change logs works fine running mule normally,5
MULE-8407,backport mule mule maintenenance branches,part library updates related security vulnerabilities couple changes must backported mule needed remove usage tomcatutil artifact one already included branch mule needed upgrade tomcat libraries newer version,8
MULE-8408,collection splitter setting group size payload iterator,salesforce queries return iterator collection splitter used fails aggregate collection group size set attached mule config seems happening class used setting unknownsize group size iterator payloads,5
MULE-8410,leverage mule extensions api,leverage work done mule implement corrected lifecycle dependency injection extensions api,8
MULE-8411,xmltoxmlstreamreader support outputhandler source type,xmltoxmlstreamreader declares outputhandler source type superclass fails convert type,3
MULE-8412,reuse operationimplementation instances instead creating injecting new ones time,currently extapi creating new instance operation implementation event confortable user performance considerations associated garbage collection new perform dependency injection time need move schema one instance created per configuration reused long configuration lives class holding method annotated operation needs constructor receives single argument configuration use failure provide constructor result application starting upon creation mule inject dependencies class add registry also means longer valid obtain things like muleevent inject annotation receive method argument means invoker needs refresh,8
MULE-8415,add backwards compatiblity setting support devkit artifacts violate jsr,per work done mule mule supports jsr spec however devkit explains devkit currently violating spec devkit fix latest version need add compatibility setting allow artifacts generated older versions devkit function work customizing injecting post processor detectinstances instances devkit generated skip dependency injection,5
MULE-8416,domains well disposed get reused redeploy,domains cached creation correctly removed dispose redeployments get reused,5
MULE-8421,improve mulemessages data type consistency,defaultmulemessages datatype properly updated maintained example defaultmulemessagesetencoding update datatypes encoding defaultmulemessagesetmimetype update datatypes mimetype defaultmulemessagesetpayload update datatypes type defaultmulemessagesetproperty update datatype encoding property set message improving data type consistency propagation required better support auto transformations mapping tools,8
MULE-8422,implement validations xml components,implement validations xml components,8
MULE-8423,create mel version validator validations module,create mel version validator validations module,5
MULE-8435,check extapi jars maven central compliant,perform verifyication muleextensionsapi muleextensionsapiannotations projects,5
MULE-8439,remove unused manifest files,manifest files present code used modulesbootsrcmainresourcesmetainfmanifestmf modulesbuilderssrcmainresourcesmetainfmanifestmf modulesjaassrcmainresourcesmetainfmanifestmf modulesmanagementsrcmainresourcesmetainfmanifestmf modulesognlsrcmainresourcesmetainfmanifestmf modulesscriptingsrcmainresourcesmetainfmanifestmf modulesxmlsrcmainresourcesmetainfmanifestmf replaced manifest configured root pomxml manifest coresrctestresourcesmetainfmanifestmf used test java version checking shouldnt use real manifest use fake one check version control working,3
